taxon_name,id,url
Abrodictyum caudatum,5d7b7eed-f92c-457e-b8be-da1c6e9b8f6b,https://vicflora.rbg.vic.gov.au/flora/taxon/5d7b7eed-f92c-457e-b8be-da1c6e9b8f6b
Abrotanella nivigena,a7d8210f-d902-41d8-ae24-6d4de068fda7,https://vicflora.rbg.vic.gov.au/flora/taxon/a7d8210f-d902-41d8-ae24-6d4de068fda7
Abutilon fraseri,e376c80c-df01-4faa-81ea-174efe6e9e88,https://vicflora.rbg.vic.gov.au/flora/taxon/e376c80c-df01-4faa-81ea-174efe6e9e88
Abutilon fraseri subsp. diplotrichum,5c9b8fcd-1975-4a0a-a019-2ce1909bd67a,https://vicflora.rbg.vic.gov.au/flora/taxon/5c9b8fcd-1975-4a0a-a019-2ce1909bd67a
Abutilon fraseri subsp. fraseri,3d37e29d-be7f-4935-a0ee-ff6f1791fe77,https://vicflora.rbg.vic.gov.au/flora/taxon/3d37e29d-be7f-4935-a0ee-ff6f1791fe77
Abutilon grandifolium,72cb66ba-98b6-4e5b-8b95-63fd1ae5e752,https://vicflora.rbg.vic.gov.au/flora/taxon/72cb66ba-98b6-4e5b-8b95-63fd1ae5e752
Abutilon indicum,f1f66656-3ba7-46b4-bb28-9df3809ebd43,https://vicflora.rbg.vic.gov.au/flora/taxon/f1f66656-3ba7-46b4-bb28-9df3809ebd43
Abutilon malvifolium,63f0cb43-67f9-47ce-8f19-2d01ec2de428,https://vicflora.rbg.vic.gov.au/flora/taxon/63f0cb43-67f9-47ce-8f19-2d01ec2de428
Abutilon otocarpum,6a04d39c-5fea-4f0a-bc83-6fdb8eeeefbb,https://vicflora.rbg.vic.gov.au/flora/taxon/6a04d39c-5fea-4f0a-bc83-6fdb8eeeefbb
Abutilon oxycarpum,fe1cf971-c191-4679-a421-a207f697c094,https://vicflora.rbg.vic.gov.au/flora/taxon/fe1cf971-c191-4679-a421-a207f697c094
Abutilon oxycarpum var. malvaefolium,f769c451-fa03-4c50-aca1-6b11d6732d95,https://vicflora.rbg.vic.gov.au/flora/taxon/f769c451-fa03-4c50-aca1-6b11d6732d95
Abutilon oxycarpum var. subsagittatum,9a036bb8-f615-4fab-809e-9103defca55f,https://vicflora.rbg.vic.gov.au/flora/taxon/9a036bb8-f615-4fab-809e-9103defca55f
Abutilon pictum,87e18672-9e5b-4874-88d3-c560ca51a874,https://vicflora.rbg.vic.gov.au/flora/taxon/87e18672-9e5b-4874-88d3-c560ca51a874
Abutilon theophrasti,59f9d54c-cf01-488a-84bd-e08d1d8ff083,https://vicflora.rbg.vic.gov.au/flora/taxon/59f9d54c-cf01-488a-84bd-e08d1d8ff083
Acacia acanthoclada,588817df-2591-461b-a4c5-c5dc5d18e980,https://vicflora.rbg.vic.gov.au/flora/taxon/588817df-2591-461b-a4c5-c5dc5d18e980
Acacia acanthoclada subsp. acanthoclada,792b7e3c-9d40-487d-8aec-d057fda725e1,https://vicflora.rbg.vic.gov.au/flora/taxon/792b7e3c-9d40-487d-8aec-d057fda725e1
Acacia acinacea,63bd1b91-99f6-4eff-b093-675b249e7aad,https://vicflora.rbg.vic.gov.au/flora/taxon/63bd1b91-99f6-4eff-b093-675b249e7aad
Acacia aculeatissima,72dd0540-6407-42f7-aa78-d90a36a66e82,https://vicflora.rbg.vic.gov.au/flora/taxon/72dd0540-6407-42f7-aa78-d90a36a66e82
Acacia acuminata,eba3f776-5e84-43a4-bf83-f03f7c1f5c7d,https://vicflora.rbg.vic.gov.au/flora/taxon/eba3f776-5e84-43a4-bf83-f03f7c1f5c7d
Acacia aff. aspera (Brisbane Ranges),d482bc62-b03a-4fea-8510-6a32fb82f11d,https://vicflora.rbg.vic.gov.au/flora/taxon/d482bc62-b03a-4fea-8510-6a32fb82f11d
Acacia aff. dealbata (Monaro),62c300f6-42e5-4cfd-87c0-e124b780c0a8,https://vicflora.rbg.vic.gov.au/flora/taxon/62c300f6-42e5-4cfd-87c0-e124b780c0a8
Acacia alpina,26bfddd1-0e2a-44f2-97bc-91f601cedeb5,https://vicflora.rbg.vic.gov.au/flora/taxon/26bfddd1-0e2a-44f2-97bc-91f601cedeb5
Acacia amoena,d778ce83-6cc7-4d80-86ea-16e85819ff1e,https://vicflora.rbg.vic.gov.au/flora/taxon/d778ce83-6cc7-4d80-86ea-16e85819ff1e
Acacia ancistrophylla,6e24c8cd-bbd6-4c8e-abdb-753f62287f2f,https://vicflora.rbg.vic.gov.au/flora/taxon/6e24c8cd-bbd6-4c8e-abdb-753f62287f2f
Acacia ancistrophylla var. lissophylla,07ca7c9c-95b7-49f3-83a8-f1267d79a996,https://vicflora.rbg.vic.gov.au/flora/taxon/07ca7c9c-95b7-49f3-83a8-f1267d79a996
Acacia argyrophylla,1c71a762-47dd-475d-abaa-5048a5f26648,https://vicflora.rbg.vic.gov.au/flora/taxon/1c71a762-47dd-475d-abaa-5048a5f26648
Acacia armata,522fbfcf-7a17-4350-953b-ca7f765ff0fe,https://vicflora.rbg.vic.gov.au/flora/taxon/522fbfcf-7a17-4350-953b-ca7f765ff0fe
Acacia aspera,6b2fa0b1-f7b7-4737-a9e7-7c9429c28a56,https://vicflora.rbg.vic.gov.au/flora/taxon/6b2fa0b1-f7b7-4737-a9e7-7c9429c28a56
Acacia aspera subsp. aspera,292d0618-9f67-4dbe-9b6f-202b2dd4431e,https://vicflora.rbg.vic.gov.au/flora/taxon/292d0618-9f67-4dbe-9b6f-202b2dd4431e
Acacia aspera subsp. parviceps,72170b16-8a67-4625-896f-d3328571791f,https://vicflora.rbg.vic.gov.au/flora/taxon/72170b16-8a67-4625-896f-d3328571791f
Acacia ausfeldii,86d88785-b188-43d5-8f89-f82c3708d6b8,https://vicflora.rbg.vic.gov.au/flora/taxon/86d88785-b188-43d5-8f89-f82c3708d6b8
Acacia baileyana,238b3bfd-4a0c-4638-b928-485897ec580d,https://vicflora.rbg.vic.gov.au/flora/taxon/238b3bfd-4a0c-4638-b928-485897ec580d
Acacia binervia,57030e5e-5104-4983-8794-c7c8e6b39353,https://vicflora.rbg.vic.gov.au/flora/taxon/57030e5e-5104-4983-8794-c7c8e6b39353
Acacia bivenosa subsp. wayi,6a7f0f74-4396-4365-8f59-ade85e6a2efc,https://vicflora.rbg.vic.gov.au/flora/taxon/6a7f0f74-4396-4365-8f59-ade85e6a2efc
Acacia boormanii,424647e8-19d1-49dd-9a05-9285475d54a3,https://vicflora.rbg.vic.gov.au/flora/taxon/424647e8-19d1-49dd-9a05-9285475d54a3
Acacia boormanii subsp. boormanii,c099825a-f06d-4e17-a587-77207c25e3c7,https://vicflora.rbg.vic.gov.au/flora/taxon/c099825a-f06d-4e17-a587-77207c25e3c7
Acacia boormanii subsp. gibba,bfad5dd5-a96f-4673-be22-7df3bd431b9e,https://vicflora.rbg.vic.gov.au/flora/taxon/bfad5dd5-a96f-4673-be22-7df3bd431b9e
Acacia botrycephala,58ae511f-56e4-4d8d-abd7-44ea03174d52,https://vicflora.rbg.vic.gov.au/flora/taxon/58ae511f-56e4-4d8d-abd7-44ea03174d52
Acacia brachybotrya,3d32c7c5-a8c6-4572-b9fe-8d7031b6befc,https://vicflora.rbg.vic.gov.au/flora/taxon/3d32c7c5-a8c6-4572-b9fe-8d7031b6befc
Acacia brownii,3b409aa5-3392-4d3a-affe-c74116ef1553,https://vicflora.rbg.vic.gov.au/flora/taxon/3b409aa5-3392-4d3a-affe-c74116ef1553
Acacia buxifolia,e34fae70-5d2a-47a8-bcdd-65cda02dd435,https://vicflora.rbg.vic.gov.au/flora/taxon/e34fae70-5d2a-47a8-bcdd-65cda02dd435
Acacia buxifolia subsp. buxifolia,d3ae3354-f239-4511-892f-27ae0b4a3cec,https://vicflora.rbg.vic.gov.au/flora/taxon/d3ae3354-f239-4511-892f-27ae0b4a3cec
Acacia caerulescens,ae25af1a-127c-495a-898a-107df378bd84,https://vicflora.rbg.vic.gov.au/flora/taxon/ae25af1a-127c-495a-898a-107df378bd84
Acacia calamifolia,12add050-aaaa-4076-b056-ef2c8e8d072b,https://vicflora.rbg.vic.gov.au/flora/taxon/12add050-aaaa-4076-b056-ef2c8e8d072b
Acacia cardiophylla,80fd85d5-f6ac-4ce4-9e66-efdb6f4e2fa3,https://vicflora.rbg.vic.gov.au/flora/taxon/80fd85d5-f6ac-4ce4-9e66-efdb6f4e2fa3
Acacia cineramis,711600ac-7f8a-4ea9-a404-b1769c049728,https://vicflora.rbg.vic.gov.au/flora/taxon/711600ac-7f8a-4ea9-a404-b1769c049728
Acacia cognata,ded6fe31-cefe-41d4-82bf-23574075d469,https://vicflora.rbg.vic.gov.au/flora/taxon/ded6fe31-cefe-41d4-82bf-23574075d469
Acacia colletioides,73ec4261-4198-4380-9e61-cc91ed119426,https://vicflora.rbg.vic.gov.au/flora/taxon/73ec4261-4198-4380-9e61-cc91ed119426
Acacia cultriformis,76abff97-353c-4dcb-9c1b-a4beacdd8371,https://vicflora.rbg.vic.gov.au/flora/taxon/76abff97-353c-4dcb-9c1b-a4beacdd8371
Acacia cupularis,d9dacc5e-ba7b-4dcb-a9cc-f9f93292d4f0,https://vicflora.rbg.vic.gov.au/flora/taxon/d9dacc5e-ba7b-4dcb-a9cc-f9f93292d4f0
Acacia cyclops,a8e3ac39-0320-48ff-a4a3-ab735047042f,https://vicflora.rbg.vic.gov.au/flora/taxon/a8e3ac39-0320-48ff-a4a3-ab735047042f
Acacia dallachiana,0ec9129c-7dff-4156-8031-57141ee0593e,https://vicflora.rbg.vic.gov.au/flora/taxon/0ec9129c-7dff-4156-8031-57141ee0593e
Acacia daviesii,3b2a87ee-27d5-40cf-9f83-b74814b0290f,https://vicflora.rbg.vic.gov.au/flora/taxon/3b2a87ee-27d5-40cf-9f83-b74814b0290f
Acacia dawsonii,79f38ae8-d79f-4dcd-848e-2be540e822ce,https://vicflora.rbg.vic.gov.au/flora/taxon/79f38ae8-d79f-4dcd-848e-2be540e822ce
Acacia dealbata,0c8e21a6-fe09-4835-84e1-d9531ad24728,https://vicflora.rbg.vic.gov.au/flora/taxon/0c8e21a6-fe09-4835-84e1-d9531ad24728
Acacia dealbata subsp. dealbata,e85198e9-5e6b-4901-aeaa-2e440501e05b,https://vicflora.rbg.vic.gov.au/flora/taxon/e85198e9-5e6b-4901-aeaa-2e440501e05b
Acacia dealbata subsp. subalpina,57e50d56-5881-4ac4-8130-046979673a9f,https://vicflora.rbg.vic.gov.au/flora/taxon/57e50d56-5881-4ac4-8130-046979673a9f
Acacia deanei,9ea8dce7-a5ee-4ea5-bf33-6393a08e8fb0,https://vicflora.rbg.vic.gov.au/flora/taxon/9ea8dce7-a5ee-4ea5-bf33-6393a08e8fb0
Acacia deanei subsp. deanei,282adacf-5e8e-4967-be30-58fbaf3af753,https://vicflora.rbg.vic.gov.au/flora/taxon/282adacf-5e8e-4967-be30-58fbaf3af753
Acacia deanei subsp. paucijuga,a13c34fc-7b81-434c-ad04-91e5a9b60754,https://vicflora.rbg.vic.gov.au/flora/taxon/a13c34fc-7b81-434c-ad04-91e5a9b60754
Acacia decora,6f37dcce-adf8-48f8-99b9-18400991f5e7,https://vicflora.rbg.vic.gov.au/flora/taxon/6f37dcce-adf8-48f8-99b9-18400991f5e7
Acacia decurrens,450d5c45-2a9e-4975-800e-8bb891debdc1,https://vicflora.rbg.vic.gov.au/flora/taxon/450d5c45-2a9e-4975-800e-8bb891debdc1
Acacia dictyocarpa,87754555-b93a-4494-8cd4-5d7147275ff2,https://vicflora.rbg.vic.gov.au/flora/taxon/87754555-b93a-4494-8cd4-5d7147275ff2
Acacia difformis,99509391-ac57-42ec-b474-f560d33d8f01,https://vicflora.rbg.vic.gov.au/flora/taxon/99509391-ac57-42ec-b474-f560d33d8f01
Acacia diffusa,0fd62560-e295-4c59-b17a-02db46d035e1,https://vicflora.rbg.vic.gov.au/flora/taxon/0fd62560-e295-4c59-b17a-02db46d035e1
Acacia dodonaeifolia,39355758-2ef5-4949-b38b-4492648964f5,https://vicflora.rbg.vic.gov.au/flora/taxon/39355758-2ef5-4949-b38b-4492648964f5
Acacia doratoxylon,a8708a13-4e08-44c0-9a55-66ceb1771171,https://vicflora.rbg.vic.gov.au/flora/taxon/a8708a13-4e08-44c0-9a55-66ceb1771171
Acacia elata,05c9d5ce-b88d-4671-92a6-4efa7a6fee0d,https://vicflora.rbg.vic.gov.au/flora/taxon/05c9d5ce-b88d-4671-92a6-4efa7a6fee0d
Acacia elongata,47bb4204-80e2-446f-ace6-8ea79d291a95,https://vicflora.rbg.vic.gov.au/flora/taxon/47bb4204-80e2-446f-ace6-8ea79d291a95
Acacia enterocarpa,8fc9083d-6d06-432a-9f5a-d62138fef2d1,https://vicflora.rbg.vic.gov.au/flora/taxon/8fc9083d-6d06-432a-9f5a-d62138fef2d1
Acacia euthycarpa,8c604e71-41d9-4a86-b525-3c7b1d4f39b1,https://vicflora.rbg.vic.gov.au/flora/taxon/8c604e71-41d9-4a86-b525-3c7b1d4f39b1
Acacia euthycarpa subsp. 1,3e126cf9-3121-45e7-9a9c-5c0bbe8f869e,https://vicflora.rbg.vic.gov.au/flora/taxon/3e126cf9-3121-45e7-9a9c-5c0bbe8f869e
Acacia euthycarpa subsp. 2,bce3b752-7348-4479-ae4c-9c15578e6728,https://vicflora.rbg.vic.gov.au/flora/taxon/bce3b752-7348-4479-ae4c-9c15578e6728
Acacia euthycarpa subsp. euthycarpa,02a5eac6-ecef-4a35-8815-609562fc8ca1,https://vicflora.rbg.vic.gov.au/flora/taxon/02a5eac6-ecef-4a35-8815-609562fc8ca1
Acacia euthycarpa subsp. oblanceolata,bd46c7db-48f0-4a69-9877-e8eb4deaf8bc,https://vicflora.rbg.vic.gov.au/flora/taxon/bd46c7db-48f0-4a69-9877-e8eb4deaf8bc
Acacia extensa,a639e68e-666a-42fa-8094-315c8f875b6d,https://vicflora.rbg.vic.gov.au/flora/taxon/a639e68e-666a-42fa-8094-315c8f875b6d
Acacia exudans,e8783115-5f6f-4f95-bf88-c3c9f6b72998,https://vicflora.rbg.vic.gov.au/flora/taxon/e8783115-5f6f-4f95-bf88-c3c9f6b72998
Acacia falciformis,c8493ce0-1b3a-4665-8b8c-3cd6657eea3f,https://vicflora.rbg.vic.gov.au/flora/taxon/c8493ce0-1b3a-4665-8b8c-3cd6657eea3f
Acacia farinosa,86f0e232-3d3c-4828-9411-4f8e9f903178,https://vicflora.rbg.vic.gov.au/flora/taxon/86f0e232-3d3c-4828-9411-4f8e9f903178
Acacia fimbriata,74ead0aa-580b-4b52-9f3d-4a83d15d9313,https://vicflora.rbg.vic.gov.au/flora/taxon/74ead0aa-580b-4b52-9f3d-4a83d15d9313
Acacia flexifolia,18b6651c-5635-4fe2-8d54-0b5d59daa795,https://vicflora.rbg.vic.gov.au/flora/taxon/18b6651c-5635-4fe2-8d54-0b5d59daa795
Acacia floribunda,5079e9e1-c9ed-47d9-8d91-5033b4cad41f,https://vicflora.rbg.vic.gov.au/flora/taxon/5079e9e1-c9ed-47d9-8d91-5033b4cad41f
Acacia frigescens,554a43fa-53b6-4767-aa5b-c04b2d707b40,https://vicflora.rbg.vic.gov.au/flora/taxon/554a43fa-53b6-4767-aa5b-c04b2d707b40
Acacia genistifolia,eea96412-e771-4d26-8263-45c5f9bfd414,https://vicflora.rbg.vic.gov.au/flora/taxon/eea96412-e771-4d26-8263-45c5f9bfd414
Acacia genistifolia subsp. attenuata,22131628-024d-45b0-809f-0fb2d53bd275,https://vicflora.rbg.vic.gov.au/flora/taxon/22131628-024d-45b0-809f-0fb2d53bd275
Acacia genistifolia subsp. genistifolia,f2d57523-a804-4a84-b98c-b4a25637b5c5,https://vicflora.rbg.vic.gov.au/flora/taxon/f2d57523-a804-4a84-b98c-b4a25637b5c5
Acacia genistifolia subsp. platyphylla,fd1633a4-7189-4008-9b73-943d77d1d5c4,https://vicflora.rbg.vic.gov.au/flora/taxon/fd1633a4-7189-4008-9b73-943d77d1d5c4
Acacia glandulicarpa,905f5ff7-f434-4d9b-9a98-bbf7a036e38f,https://vicflora.rbg.vic.gov.au/flora/taxon/905f5ff7-f434-4d9b-9a98-bbf7a036e38f
Acacia gunnii,01ede70f-a618-4309-8f03-90ccd4afeb0d,https://vicflora.rbg.vic.gov.au/flora/taxon/01ede70f-a618-4309-8f03-90ccd4afeb0d
Acacia hakeoides,684adc2c-28e0-4899-aae4-598f6c51b902,https://vicflora.rbg.vic.gov.au/flora/taxon/684adc2c-28e0-4899-aae4-598f6c51b902
Acacia hakeoides var. angustifolia,581bd5b0-c994-4630-99ad-5e28d0f130f8,https://vicflora.rbg.vic.gov.au/flora/taxon/581bd5b0-c994-4630-99ad-5e28d0f130f8
Acacia halliana,61a1f756-494d-4631-88e9-6004b44f7b21,https://vicflora.rbg.vic.gov.au/flora/taxon/61a1f756-494d-4631-88e9-6004b44f7b21
Acacia havilandiorum,a369d873-c502-4ca4-9bb3-f68485c77e7a,https://vicflora.rbg.vic.gov.au/flora/taxon/a369d873-c502-4ca4-9bb3-f68485c77e7a
Acacia homalophylla,cc867fc4-cef4-4278-aa88-89fce52dcd9a,https://vicflora.rbg.vic.gov.au/flora/taxon/cc867fc4-cef4-4278-aa88-89fce52dcd9a
Acacia howittii,f9d0ac14-065c-462d-a5f5-565343ef3761,https://vicflora.rbg.vic.gov.au/flora/taxon/f9d0ac14-065c-462d-a5f5-565343ef3761
Acacia implexa,7d607d97-2df6-4817-8415-3a82555bce42,https://vicflora.rbg.vic.gov.au/flora/taxon/7d607d97-2df6-4817-8415-3a82555bce42
Acacia infecunda,5a2f6a0b-bb88-4dc8-b630-0b8dd2736784,https://vicflora.rbg.vic.gov.au/flora/taxon/5a2f6a0b-bb88-4dc8-b630-0b8dd2736784
Acacia irrorata,add9186c-efc6-42f6-81a4-b7fcb61098da,https://vicflora.rbg.vic.gov.au/flora/taxon/add9186c-efc6-42f6-81a4-b7fcb61098da
Acacia irrorata subsp. irrorata,7156af41-8303-409e-bd41-0e7c51842009,https://vicflora.rbg.vic.gov.au/flora/taxon/7156af41-8303-409e-bd41-0e7c51842009
Acacia iteaphylla,9be0f6d3-1f3e-4cb7-b096-76e30c1fc02f,https://vicflora.rbg.vic.gov.au/flora/taxon/9be0f6d3-1f3e-4cb7-b096-76e30c1fc02f
Acacia kettlewelliae,aba4b501-f1da-4e86-b49e-b7f35e8e85f6,https://vicflora.rbg.vic.gov.au/flora/taxon/aba4b501-f1da-4e86-b49e-b7f35e8e85f6
Acacia kybeanensis,d09df975-afa7-419c-9287-45ecf96243c0,https://vicflora.rbg.vic.gov.au/flora/taxon/d09df975-afa7-419c-9287-45ecf96243c0
Acacia lanigera,976dfc81-deb0-4205-9f72-49ab6287b25c,https://vicflora.rbg.vic.gov.au/flora/taxon/976dfc81-deb0-4205-9f72-49ab6287b25c
Acacia lanigera var. gracilipes,d32838cb-a181-4157-a47b-3eee9f16ac8f,https://vicflora.rbg.vic.gov.au/flora/taxon/d32838cb-a181-4157-a47b-3eee9f16ac8f
Acacia lanigera var. lanigera,f7d0c058-93f2-49d9-98a8-6857fc0466e0,https://vicflora.rbg.vic.gov.au/flora/taxon/f7d0c058-93f2-49d9-98a8-6857fc0466e0
Acacia lanigera var. whanii,d62af1b0-48b2-4edc-8f47-e4c5a891efa7,https://vicflora.rbg.vic.gov.au/flora/taxon/d62af1b0-48b2-4edc-8f47-e4c5a891efa7
Acacia leprosa,da49fd90-e9b7-4041-bd31-e7510215bead,https://vicflora.rbg.vic.gov.au/flora/taxon/da49fd90-e9b7-4041-bd31-e7510215bead
Acacia leprosa (Dandenong Range variant),3e0c9b92-613e-4364-b3f6-feffbb2ff4ba,https://vicflora.rbg.vic.gov.au/flora/taxon/3e0c9b92-613e-4364-b3f6-feffbb2ff4ba
Acacia leprosa (large phyllode variant),f2b304d0-7ed7-436f-b639-0b77f6149c76,https://vicflora.rbg.vic.gov.au/flora/taxon/f2b304d0-7ed7-436f-b639-0b77f6149c76
Acacia leprosa (Seymour variant),cb712020-01c7-4b43-ada3-80537c2ea258,https://vicflora.rbg.vic.gov.au/flora/taxon/cb712020-01c7-4b43-ada3-80537c2ea258
Acacia leprosa (type variant),62ffd5db-0bba-44f1-987a-1dfd4fa8fbb5,https://vicflora.rbg.vic.gov.au/flora/taxon/62ffd5db-0bba-44f1-987a-1dfd4fa8fbb5
Acacia leprosa var. crassipoda,1e8ea248-1b0f-4b1a-9485-5f223aa97d30,https://vicflora.rbg.vic.gov.au/flora/taxon/1e8ea248-1b0f-4b1a-9485-5f223aa97d30
Acacia leprosa var. graveolens,fb01836e-de81-4557-bc33-edff35eb0db9,https://vicflora.rbg.vic.gov.au/flora/taxon/fb01836e-de81-4557-bc33-edff35eb0db9
Acacia leprosa var. magna,cb89ca45-7a0b-49af-83ff-59960ae2e71e,https://vicflora.rbg.vic.gov.au/flora/taxon/cb89ca45-7a0b-49af-83ff-59960ae2e71e
Acacia leprosa var. uninervia,41778fcb-5b12-4bc0-9fff-bec041c347bc,https://vicflora.rbg.vic.gov.au/flora/taxon/41778fcb-5b12-4bc0-9fff-bec041c347bc
Acacia ligulata,63a7cef2-7cb3-4a76-856e-9d06992ba45c,https://vicflora.rbg.vic.gov.au/flora/taxon/63a7cef2-7cb3-4a76-856e-9d06992ba45c
Acacia linearifolia,b194af23-eaf4-4731-9953-cc073889d837,https://vicflora.rbg.vic.gov.au/flora/taxon/b194af23-eaf4-4731-9953-cc073889d837
Acacia lineata,3189d8c0-e943-4c56-a464-be569f43f3c4,https://vicflora.rbg.vic.gov.au/flora/taxon/3189d8c0-e943-4c56-a464-be569f43f3c4
Acacia lineolata,04b5524d-c67e-4b6a-a9e9-6207c7f76d6c,https://vicflora.rbg.vic.gov.au/flora/taxon/04b5524d-c67e-4b6a-a9e9-6207c7f76d6c
Acacia loderi,e778e955-4b30-4272-8a30-8cee61008dec,https://vicflora.rbg.vic.gov.au/flora/taxon/e778e955-4b30-4272-8a30-8cee61008dec
Acacia longifolia,6fbc322c-cdf2-4526-a261-353a4a41f290,https://vicflora.rbg.vic.gov.au/flora/taxon/6fbc322c-cdf2-4526-a261-353a4a41f290
Acacia longifolia subsp. longifolia,44e79a17-8e5e-4988-a39c-35e1f35a1364,https://vicflora.rbg.vic.gov.au/flora/taxon/44e79a17-8e5e-4988-a39c-35e1f35a1364
Acacia longifolia subsp. sophorae,032751af-9771-46f8-99f0-dd6da352096f,https://vicflora.rbg.vic.gov.au/flora/taxon/032751af-9771-46f8-99f0-dd6da352096f
Acacia longifolia var. longifolia,6b03d99f-7eaa-4e2c-8b81-bfa04fc316a6,https://vicflora.rbg.vic.gov.au/flora/taxon/6b03d99f-7eaa-4e2c-8b81-bfa04fc316a6
Acacia longifolia var. sophorae,b05ae912-7a46-4637-98d5-febaa862afef,https://vicflora.rbg.vic.gov.au/flora/taxon/b05ae912-7a46-4637-98d5-febaa862afef
Acacia lucasii,40517ccb-b0eb-405a-bf23-17e8c3ec7b21,https://vicflora.rbg.vic.gov.au/flora/taxon/40517ccb-b0eb-405a-bf23-17e8c3ec7b21
Acacia maidenii,bd934870-cce3-45db-bba6-1a340668b8f8,https://vicflora.rbg.vic.gov.au/flora/taxon/bd934870-cce3-45db-bba6-1a340668b8f8
Acacia mearnsii,a72a846c-7a92-4a4a-8dca-e2582a0f393e,https://vicflora.rbg.vic.gov.au/flora/taxon/a72a846c-7a92-4a4a-8dca-e2582a0f393e
Acacia melanoxylon,a7b5e691-0803-40d6-a1d4-dd96e54720a0,https://vicflora.rbg.vic.gov.au/flora/taxon/a7b5e691-0803-40d6-a1d4-dd96e54720a0
Acacia melvillei,dfa6ce68-8c1e-48a6-9ce3-f59dfdc48586,https://vicflora.rbg.vic.gov.au/flora/taxon/dfa6ce68-8c1e-48a6-9ce3-f59dfdc48586
Acacia microcarpa,b05f6ef0-9271-4f81-be88-9d486e3fe190,https://vicflora.rbg.vic.gov.au/flora/taxon/b05f6ef0-9271-4f81-be88-9d486e3fe190
Acacia mitchellii,3c1294e8-5d2a-4930-ad34-ed3026eddb95,https://vicflora.rbg.vic.gov.au/flora/taxon/3c1294e8-5d2a-4930-ad34-ed3026eddb95
Acacia mollifolia,42945d1d-41a5-434b-ac78-99e84a696e69,https://vicflora.rbg.vic.gov.au/flora/taxon/42945d1d-41a5-434b-ac78-99e84a696e69
Acacia montana,43b75ed9-b75a-4f36-9a5d-7128799aa2ac,https://vicflora.rbg.vic.gov.au/flora/taxon/43b75ed9-b75a-4f36-9a5d-7128799aa2ac
Acacia montana var. psilocarpa,7defe349-9cbe-4704-9cc9-357f15c6070a,https://vicflora.rbg.vic.gov.au/flora/taxon/7defe349-9cbe-4704-9cc9-357f15c6070a
Acacia mucronata,6bd7ef69-8bf4-4629-bbea-7771066b2b7b,https://vicflora.rbg.vic.gov.au/flora/taxon/6bd7ef69-8bf4-4629-bbea-7771066b2b7b
Acacia mucronata subsp. longifolia,4170d27a-55e3-41fc-a146-833695ccca75,https://vicflora.rbg.vic.gov.au/flora/taxon/4170d27a-55e3-41fc-a146-833695ccca75
Acacia mucronata var. longifolia,edae4d35-7fa5-4114-9177-ba5fa87e5b01,https://vicflora.rbg.vic.gov.au/flora/taxon/edae4d35-7fa5-4114-9177-ba5fa87e5b01
Acacia myrtifolia,71f40fab-0f6d-4b84-8e37-bbfae90b13d4,https://vicflora.rbg.vic.gov.au/flora/taxon/71f40fab-0f6d-4b84-8e37-bbfae90b13d4
Acacia nanodealbata,86490866-14b5-4670-91f8-5ee0f1f78fd1,https://vicflora.rbg.vic.gov.au/flora/taxon/86490866-14b5-4670-91f8-5ee0f1f78fd1
Acacia nanopravissima,e3223b35-a649-46e1-ae1a-9c2eb38e4fda,https://vicflora.rbg.vic.gov.au/flora/taxon/e3223b35-a649-46e1-ae1a-9c2eb38e4fda
Acacia notabilis,9afcc390-b35c-4958-b5c5-dcdcea97099f,https://vicflora.rbg.vic.gov.au/flora/taxon/9afcc390-b35c-4958-b5c5-dcdcea97099f
Acacia nyssophylla,21a8373f-9d4c-478a-8317-a8c931f75a3b,https://vicflora.rbg.vic.gov.au/flora/taxon/21a8373f-9d4c-478a-8317-a8c931f75a3b
Acacia obliquinervia,4cd5135d-7ee5-4dc7-8efa-13a30d6d2113,https://vicflora.rbg.vic.gov.au/flora/taxon/4cd5135d-7ee5-4dc7-8efa-13a30d6d2113
Acacia obtusifolia,8788b3e0-2af5-4ffe-92e4-51042d8d2603,https://vicflora.rbg.vic.gov.au/flora/taxon/8788b3e0-2af5-4ffe-92e4-51042d8d2603
Acacia omalophylla,28b64813-6f2f-46bb-aeae-c9d2edbee0b6,https://vicflora.rbg.vic.gov.au/flora/taxon/28b64813-6f2f-46bb-aeae-c9d2edbee0b6
Acacia oswaldii,c2118527-6124-4958-8848-60c3d9258159,https://vicflora.rbg.vic.gov.au/flora/taxon/c2118527-6124-4958-8848-60c3d9258159
Acacia oxycedrus,6c44588e-53df-47cd-8c1c-70cba14758f7,https://vicflora.rbg.vic.gov.au/flora/taxon/6c44588e-53df-47cd-8c1c-70cba14758f7
Acacia paradoxa,fc1c0e04-bf6f-4220-aac8-7a26a9eb36dc,https://vicflora.rbg.vic.gov.au/flora/taxon/fc1c0e04-bf6f-4220-aac8-7a26a9eb36dc
Acacia paucijuga,d08b3ea1-a2f6-4dbe-9b6e-c7864f5665df,https://vicflora.rbg.vic.gov.au/flora/taxon/d08b3ea1-a2f6-4dbe-9b6e-c7864f5665df
Acacia pendula,0bb0c432-ba44-44e9-ae3d-098f9202fc47,https://vicflora.rbg.vic.gov.au/flora/taxon/0bb0c432-ba44-44e9-ae3d-098f9202fc47
